,type3,project_num,tasks,task_num,detail1,detail1_num,detail2,detail2_num,detail3,value,,,,,
10322,workspaces,9,tasks,50,rewards,0,payments,0,amount,1125000000,,,,,
10323,workspaces,9,tasks,50,rewards,0,payments,0,payment,CONFIRMED,,,,,
10324,workspaces,9,tasks,50,rewards,0,payments,0,payment,0x8f8a41877dac0011196e1a679ee537f39ed17f61acbb93fbd5c44bd4bdb50de5,,,,,
10325,workspaces,9,tasks,50,rewards,0,payments,0,payment,0x0aaf4a4820eababf01fef47e74008a03cea08ae63308c2adcd370bcbbeca8a42,,,,,
10326,workspaces,9,tasks,50,owners,0,id,,,6179a974-c167-4622-986e-bd71293591fe,,,,,
10327,workspaces,9,tasks,50,owners,0,username,,,lee0007,,,,,
10328,workspaces,9,tasks,50,owners,0,createdAt,,,2022-05-11T02:01:01.805Z,,,,,
10329,workspaces,9,tasks,50,owners,0,threepids,0,source,metamask,,,,,
10330,workspaces,9,tasks,50,owners,0,threepids,0,threepid,0x3E31155a1c17c9F85e74828447aec412090a4622,,,,,
10331,workspaces,9,tasks,50,owners,0,threepids,1,source,discord,,,,,
10332,workspaces,9,tasks,50,owners,0,threepids,1,threepid,8.43E+17,,,,,
10333,workspaces,9,tasks,50,assignees,0,id,,,8c6892d1-4dd9-46c1-95e6-50fc61219453,,,,,
10334,workspaces,9,tasks,50,assignees,0,username,,,anson,,,,,
10335,workspaces,9,tasks,50,assignees,0,createdAt,,,2022-01-05T20:27:11.050Z,,,,,
10336,workspaces,9,tasks,50,assignees,0,threepids,0,source,metamask,,,,,
10337,workspaces,9,tasks,50,assignees,0,threepids,0,threepid,0x9aB3971e1b065701C72C5f3cAFbF33118dC51ae9,,,,,
10338,workspaces,9,tasks,50,assignees,0,threepids,1,source,discord,,,,,
10339,workspaces,9,tasks,50,assignees,0,threepids,1,threepid,4.76E+17,,,,,
10340,workspaces,9,tasks,51,id,,,,,9b49ad90-bc1d-4216-89b7-166bb3703a32,,,,,
10341,workspaces,9,tasks,51,name,,,,,JULY Workshop,,,,,
10342,workspaces,9,tasks,51,status,,,,,DONE,,,,,
10343,workspaces,9,tasks,51,priority,,,,,HIGH,,,,,
10344,workspaces,9,tasks,51,tags,0,label,,,dGov,,,,,
10345,workspaces,9,tasks,51,tags,1,label,,,assigned ,,,,,
10346,workspaces,9,tasks,51,createdAt,,,,,2022-06-27T06:18:32.468Z,,,,,
10347,workspaces,9,tasks,51,updatedAt,,,,,2022-07-28T12:19:33.423Z,,,,,
10348,workspaces,9,tasks,51,doneAt,,,,,2022-07-27T08:36:04.825Z,,,,,
10349,workspaces,9,tasks,51,rewards,0,id,,,4cce153f-d576-4375-afb2-5dc58dd1c691,,,,,
10350,workspaces,9,tasks,51,rewards,0,amount,,,225000000,,,,,
10351,workspaces,9,tasks,51,rewards,0,peggedToUsd,,,FALSE,,,,,
10352,workspaces,9,tasks,51,rewards,0,token,type,,ERC20,,,,,
10353,workspaces,9,tasks,51,rewards,0,token,name,,USD Coin,,,,,
10354,workspaces,9,tasks,51,rewards,0,token,symbol,,USDC,,,,,
10355,workspaces,9,tasks,51,rewards,0,token,network,name,Ethereum Mainnet,,,,,
10356,workspaces,9,tasks,51,rewards,0,token,network,slug,ethereum-mainnet,,,,,
10357,workspaces,9,tasks,51,rewards,0,payments,0,createdAt,2022-07-29T13:11:55.624Z,,,,,
10358,workspaces,9,tasks,51,rewards,0,payments,0,user,668c8b24-97d3-4046-9f03-62cc090b62ec,,,,,
10359,workspaces,9,tasks,51,rewards,0,payments,0,user,shawnzywonzie,,,,,
10360,workspaces,9,tasks,51,rewards,0,payments,0,user,2022-01-20T22:41:33.436Z,,,,,
10361,workspaces,9,tasks,51,rewards,0,payments,0,user,discord,,,,,
10362,workspaces,9,tasks,51,rewards,0,payments,0,user,8.08E+17,,,,,
10363,workspaces,9,tasks,51,rewards,0,payments,0,user,metamask,,,,,
10364,workspaces,9,tasks,51,rewards,0,payments,0,user,0xF67825D3bdE95a0Bbb1a063e06D51b79e7061C05,,,,,
10365,workspaces,9,tasks,51,rewards,0,payments,0,user,github,,,,,
10366,workspaces,9,tasks,51,rewards,0,payments,0,user,90860023,,,,,
10367,workspaces,9,tasks,51,rewards,0,payments,0,amount,225000000,,,,,
10368,workspaces,9,tasks,51,rewards,0,payments,0,payment,CONFIRMED,,,,,
10369,workspaces,9,tasks,51,rewards,0,payments,0,payment,0xb1dc67f28fb59e2727bd743d481ae92cd3c12538e916ec984f263d846cc3a159,,,,,
10370,workspaces,9,tasks,51,rewards,0,payments,0,payment,0x2ed5244007567f706e4e99417bf6e8e3eaf2eef1af549dca2b1b696d5c354820,,,,,
10371,workspaces,9,tasks,51,rewards,1,id,,,1d0fe955-b4ff-4f9c-ba57-0fc7fa4c959a,,,,,
10372,workspaces,9,tasks,51,rewards,1,amount,,,25000000,,,,,
10373,workspaces,9,tasks,51,rewards,1,peggedToUsd,,,TRUE,,,,,
10374,workspaces,9,tasks,51,rewards,1,token,type,,ERC20,,,,,
10375,workspaces,9,tasks,51,rewards,1,token,name,,Aragon,,,,,
10376,workspaces,9,tasks,51,rewards,1,token,symbol,,ANT,,,,,
10377,workspaces,9,tasks,51,rewards,1,token,network,name,Ethereum Mainnet,,,,,
10378,workspaces,9,tasks,51,rewards,1,token,network,slug,ethereum-mainnet,,,,,
10379,workspaces,9,tasks,51,rewards,1,payments,0,createdAt,2022-07-29T13:11:55.624Z,,,,,
10380,workspaces,9,tasks,51,rewards,1,payments,0,user,668c8b24-97d3-4046-9f03-62cc090b62ec,,,,,
10381,workspaces,9,tasks,51,rewards,1,payments,0,user,shawnzywonzie,,,,,
10382,workspaces,9,tasks,51,rewards,1,payments,0,user,2022-01-20T22:41:33.436Z,,,,,
10383,workspaces,9,tasks,51,rewards,1,payments,0,user,discord,,,,,
10384,workspaces,9,tasks,51,rewards,1,payments,0,user,8.08E+17,,,,,
10385,workspaces,9,tasks,51,rewards,1,payments,0,user,metamask,,,,,
10386,workspaces,9,tasks,51,rewards,1,payments,0,user,0xF67825D3bdE95a0Bbb1a063e06D51b79e7061C05,,,,,
10387,workspaces,9,tasks,51,rewards,1,payments,0,user,github,,,,,
10388,workspaces,9,tasks,51,rewards,1,payments,0,user,90860023,,,,,
10389,workspaces,9,tasks,51,rewards,1,payments,0,amount,1.28E+19,,,,,
10390,workspaces,9,tasks,51,rewards,1,payments,0,payment,CONFIRMED,,,,,
10391,workspaces,9,tasks,51,rewards,1,payments,0,payment,0xb1dc67f28fb59e2727bd743d481ae92cd3c12538e916ec984f263d846cc3a159,,,,,
10392,workspaces,9,tasks,51,rewards,1,payments,0,payment,0x2ed5244007567f706e4e99417bf6e8e3eaf2eef1af549dca2b1b696d5c354820,,,,,
10393,workspaces,9,tasks,51,owners,0,id,,,6179a974-c167-4622-986e-bd71293591fe,,,,,
10394,workspaces,9,tasks,51,owners,0,username,,,lee0007,,,,,
10395,workspaces,9,tasks,51,owners,0,createdAt,,,2022-05-11T02:01:01.805Z,,,,,
10396,workspaces,9,tasks,51,owners,0,threepids,0,source,metamask,,,,,
10397,workspaces,9,tasks,51,owners,0,threepids,0,threepid,0x3E31155a1c17c9F85e74828447aec412090a4622,,,,,
10398,workspaces,9,tasks,51,owners,0,threepids,1,source,discord,,,,,
10399,workspaces,9,tasks,51,owners,0,threepids,1,threepid,8.43E+17,,,,,
10400,workspaces,9,tasks,51,assignees,0,id,,,668c8b24-97d3-4046-9f03-62cc090b62ec,,,,,
10401,workspaces,9,tasks,51,assignees,0,username,,,shawnzywonzie,,,,,
10402,workspaces,9,tasks,51,assignees,0,createdAt,,,2022-01-20T22:41:33.436Z,,,,,
10403,workspaces,9,tasks,51,assignees,0,threepids,0,source,discord,,,,,
10404,workspaces,9,tasks,51,assignees,0,threepids,0,threepid,8.08E+17,,,,,
10405,workspaces,9,tasks,51,assignees,0,threepids,1,source,metamask,,,,,
10406,workspaces,9,tasks,51,assignees,0,threepids,1,threepid,0xF67825D3bdE95a0Bbb1a063e06D51b79e7061C05,,,,,
10407,workspaces,9,tasks,51,assignees,0,threepids,2,source,github,,,,,
10408,workspaces,9,tasks,51,assignees,0,threepids,2,threepid,90860023,,,,,
10409,workspaces,9,tasks,52,id,,,,,11b29c13-bee6-44f7-8fd8-0b941783ec23,,,,,
10410,workspaces,9,tasks,52,name,,,,,JULY AMA,,,,,
10411,workspaces,9,tasks,52,status,,,,,DONE,,,,,
10412,workspaces,9,tasks,52,priority,,,,,MEDIUM,,,,,
10413,workspaces,9,tasks,52,tags,0,label,,,dGov,,,,,
10414,workspaces,9,tasks,52,tags,1,label,,,assigned ,,,,,
10415,workspaces,9,tasks,52,createdAt,,,,,2022-06-27T06:16:28.709Z,,,,,
10416,workspaces,9,tasks,52,updatedAt,,,,,2022-07-28T23:40:31.325Z,,,,,
10417,workspaces,9,tasks,52,doneAt,,,,,2022-07-27T08:36:00.997Z,,,,,
10418,workspaces,9,tasks,52,rewards,0,id,,,406454ac-f4c3-49b4-be0a-2ac0027ef339,,,,,
10419,workspaces,9,tasks,52,rewards,0,amount,,,112500000,,,,,
10420,workspaces,9,tasks,52,rewards,0,peggedToUsd,,,FALSE,,,,,
10421,workspaces,9,tasks,52,rewards,0,token,type,,ERC20,,,,,
10422,workspaces,9,tasks,52,rewards,0,token,name,,USD Coin,,,,,
10423,workspaces,9,tasks,52,rewards,0,token,symbol,,USDC,,,,,
10424,workspaces,9,tasks,52,rewards,0,token,network,name,Ethereum Mainnet,,,,,
10425,workspaces,9,tasks,52,rewards,0,token,network,slug,ethereum-mainnet,,,,,
10426,workspaces,9,tasks,52,rewards,0,payments,0,createdAt,2022-07-29T13:11:55.624Z,,,,,
10427,workspaces,9,tasks,52,rewards,0,payments,0,user,1e81d829-f0dc-4be1-9b55-80db2e475dd2,,,,,
10428,workspaces,9,tasks,52,rewards,0,payments,0,user,temitope,,,,,
10429,workspaces,9,tasks,52,rewards,0,payments,0,user,2022-05-11T07:14:47.620Z,,,,,
10430,workspaces,9,tasks,52,rewards,0,payments,0,user,discord,,,,,
10431,workspaces,9,tasks,52,rewards,0,payments,0,user,9.39E+17,,,,,
10432,workspaces,9,tasks,52,rewards,0,payments,0,user,metamask,,,,,
10433,workspaces,9,tasks,52,rewards,0,payments,0,user,0x17374EAF27D2646Cd39399f41bE3Bf95b4b997A9,,,,,
10434,workspaces,9,tasks,52,rewards,0,payments,0,amount,112500000,,,,,
10435,workspaces,9,tasks,52,rewards,0,payments,0,payment,CONFIRMED,,,,,
10436,workspaces,9,tasks,52,rewards,0,payments,0,payment,0xb1dc67f28fb59e2727bd743d481ae92cd3c12538e916ec984f263d846cc3a159,,,,,
10437,workspaces,9,tasks,52,rewards,0,payments,0,payment,0x2ed5244007567f706e4e99417bf6e8e3eaf2eef1af549dca2b1b696d5c354820,,,,,
10438,workspaces,9,tasks,52,rewards,1,id,,,47728c83-a2e8-43a6-bba2-8f37d2fb0042,,,,,
10439,workspaces,9,tasks,52,rewards,1,amount,,,12500000,,,,,
10440,workspaces,9,tasks,52,rewards,1,peggedToUsd,,,TRUE,,,,,
10441,workspaces,9,tasks,52,rewards,1,token,type,,ERC20,,,,,
10442,workspaces,9,tasks,52,rewards,1,token,name,,Aragon,,,,,
10443,workspaces,9,tasks,52,rewards,1,token,symbol,,ANT,,,,,
10444,workspaces,9,tasks,52,rewards,1,token,network,name,Ethereum Mainnet,,,,,
10445,workspaces,9,tasks,52,rewards,1,token,network,slug,ethereum-mainnet,,,,,
10446,workspaces,9,tasks,52,rewards,1,payments,0,createdAt,2022-07-29T13:11:55.624Z,,,,,
10447,workspaces,9,tasks,52,rewards,1,payments,0,user,1e81d829-f0dc-4be1-9b55-80db2e475dd2,,,,,
10448,workspaces,9,tasks,52,rewards,1,payments,0,user,temitope,,,,,
10449,workspaces,9,tasks,52,rewards,1,payments,0,user,2022-05-11T07:14:47.620Z,,,,,
10450,workspaces,9,tasks,52,rewards,1,payments,0,user,discord,,,,,
10451,workspaces,9,tasks,52,rewards,1,payments,0,user,9.39E+17,,,,,
10452,workspaces,9,tasks,52,rewards,1,payments,0,user,metamask,,,,,
10453,workspaces,9,tasks,52,rewards,1,payments,0,user,0x17374EAF27D2646Cd39399f41bE3Bf95b4b997A9,,,,,
10454,workspaces,9,tasks,52,rewards,1,payments,0,amount,6.41E+18,,,,,
10455,workspaces,9,tasks,52,rewards,1,payments,0,payment,CONFIRMED,,,,,
10456,workspaces,9,tasks,52,rewards,1,payments,0,payment,0xb1dc67f28fb59e2727bd743d481ae92cd3c12538e916ec984f263d846cc3a159,,,,,
10457,workspaces,9,tasks,52,rewards,1,payments,0,payment,0x2ed5244007567f706e4e99417bf6e8e3eaf2eef1af549dca2b1b696d5c354820,,,,,
10458,workspaces,9,tasks,52,owners,0,id,,,6179a974-c167-4622-986e-bd71293591fe,,,,,
10459,workspaces,9,tasks,52,owners,0,username,,,lee0007,,,,,
10460,workspaces,9,tasks,52,owners,0,createdAt,,,2022-05-11T02:01:01.805Z,,,,,
10461,workspaces,9,tasks,52,owners,0,threepids,0,source,metamask,,,,,
10462,workspaces,9,tasks,52,owners,0,threepids,0,threepid,0x3E31155a1c17c9F85e74828447aec412090a4622,,,,,
10463,workspaces,9,tasks,52,owners,0,threepids,1,source,discord,,,,,
10464,workspaces,9,tasks,52,owners,0,threepids,1,threepid,8.43E+17,,,,,
10465,workspaces,9,tasks,52,assignees,0,id,,,1e81d829-f0dc-4be1-9b55-80db2e475dd2,,,,,
10466,workspaces,9,tasks,52,assignees,0,username,,,temitope,,,,,
10467,workspaces,9,tasks,52,assignees,0,createdAt,,,2022-05-11T07:14:47.620Z,,,,,
10468,workspaces,9,tasks,52,assignees,0,threepids,0,source,discord,,,,,
10469,workspaces,9,tasks,52,assignees,0,threepids,0,threepid,9.39E+17,,,,,
10470,workspaces,9,tasks,52,assignees,0,threepids,1,source,metamask,,,,,
10471,workspaces,9,tasks,52,assignees,0,threepids,1,threepid,0x17374EAF27D2646Cd39399f41bE3Bf95b4b997A9,,,,,
10472,workspaces,9,tasks,53,id,,,,,4b141145-dc60-4dd7-af29-1bd7cf96eb43,,,,,
10473,workspaces,9,tasks,53,name,,,,,June  Growth Coordination,,,,,
10474,workspaces,9,tasks,53,status,,,,,DONE,,,,,
10475,workspaces,9,tasks,53,priority,,,,,HIGH,,,,,
10476,workspaces,9,tasks,53,tags,0,label,,,dGov,,,,,
10477,workspaces,9,tasks,53,tags,1,label,,,assigned ,,,,,
10478,workspaces,9,tasks,53,createdAt,,,,,2022-06-25T23:47:37.590Z,,,,,
10479,workspaces,9,tasks,53,updatedAt,,,,,2022-06-30T09:26:08.337Z,,,,,
10480,workspaces,9,tasks,53,doneAt,,,,,2022-06-28T23:48:06.067Z,,,,,
10481,workspaces,9,tasks,53,rewards,0,id,,,8a4ac900-03a9-4d8f-95ab-09fdf51406ce,,,,,
10482,workspaces,9,tasks,53,rewards,0,amount,,,337500000,,,,,
10483,workspaces,9,tasks,53,rewards,0,peggedToUsd,,,FALSE,,,,,
10484,workspaces,9,tasks,53,rewards,0,token,type,,ERC20,,,,,
10485,workspaces,9,tasks,53,rewards,0,token,name,,USD Coin,,,,,
10486,workspaces,9,tasks,53,rewards,0,token,symbol,,USDC,,,,,
10487,workspaces,9,tasks,53,rewards,0,token,network,name,Polygon Mainnet,,,,,
10488,workspaces,9,tasks,53,rewards,0,token,network,slug,polygon-mainnet,,,,,
10489,workspaces,9,tasks,53,rewards,0,payments,0,createdAt,2022-07-12T08:43:43.614Z,,,,,
10490,workspaces,9,tasks,53,rewards,0,payments,0,user,b85b66ac-097e-492e-914a-a5609fed7766,,,,,
10491,workspaces,9,tasks,53,rewards,0,payments,0,user,FMurphy,,,,,
10492,workspaces,9,tasks,53,rewards,0,payments,0,user,2022-05-04T09:16:18.558Z,,,,,
10493,workspaces,9,tasks,53,rewards,0,payments,0,user,metamask,,,,,
10494,workspaces,9,tasks,53,rewards,0,payments,0,user,0xdF2B0B3A8db9D5DDb285bD26D296f9D78CA4cF7f,,,,,
10495,workspaces,9,tasks,53,rewards,0,payments,0,user,discord,,,,,
10496,workspaces,9,tasks,53,rewards,0,payments,0,user,9.15E+17,,,,,
10497,workspaces,9,tasks,53,rewards,0,payments,0,amount,337500000,,,,,
10498,workspaces,9,tasks,53,rewards,0,payments,0,payment,CONFIRMED,,,,,
10499,workspaces,9,tasks,53,rewards,0,payments,0,payment,0x8f8a41877dac0011196e1a679ee537f39ed17f61acbb93fbd5c44bd4bdb50de5,,,,,
10500,workspaces,9,tasks,53,rewards,0,payments,0,payment,0x0aaf4a4820eababf01fef47e74008a03cea08ae63308c2adcd370bcbbeca8a42,,,,,
10501,workspaces,9,tasks,53,owners,0,id,,,6179a974-c167-4622-986e-bd71293591fe,,,,,
10502,workspaces,9,tasks,53,owners,0,username,,,lee0007,,,,,
10503,workspaces,9,tasks,53,owners,0,createdAt,,,2022-05-11T02:01:01.805Z,,,,,
10504,workspaces,9,tasks,53,owners,0,threepids,0,source,metamask,,,,,
10505,workspaces,9,tasks,53,owners,0,threepids,0,threepid,0x3E31155a1c17c9F85e74828447aec412090a4622,,,,,
10506,workspaces,9,tasks,53,owners,0,threepids,1,source,discord,,,,,
10507,workspaces,9,tasks,53,owners,0,threepids,1,threepid,8.43E+17,,,,,
10508,workspaces,9,tasks,53,assignees,0,id,,,b85b66ac-097e-492e-914a-a5609fed7766,,,,,
10509,workspaces,9,tasks,53,assignees,0,username,,,FMurphy,,,,,
10510,workspaces,9,tasks,53,assignees,0,createdAt,,,2022-05-04T09:16:18.558Z,,,,,
10511,workspaces,9,tasks,53,assignees,0,threepids,0,source,metamask,,,,,
10512,workspaces,9,tasks,53,assignees,0,threepids,0,threepid,0xdF2B0B3A8db9D5DDb285bD26D296f9D78CA4cF7f,,,,,
10513,workspaces,9,tasks,53,assignees,0,threepids,1,source,discord,,,,,
10514,workspaces,9,tasks,53,assignees,0,threepids,1,threepid,9.15E+17,,,,,
10515,workspaces,9,tasks,54,id,,,,,671d79bf-400d-43e5-8f14-d6f3eb9ad177,,,,,
10516,workspaces,9,tasks,54,name,,,,,June Governance Secretary,,,,,
10517,workspaces,9,tasks,54,status,,,,,DONE,,,,,
10518,workspaces,9,tasks,54,priority,,,,,MEDIUM,,,,,
10519,workspaces,9,tasks,54,tags,0,label,,,assigned ,,,,,
10520,workspaces,9,tasks,54,tags,1,label,,,dGov,,,,,
10521,workspaces,9,tasks,54,createdAt,,,,,2022-06-21T08:10:22.745Z,,,,,
10522,workspaces,9,tasks,54,updatedAt,,,,,2022-06-30T09:26:02.245Z,,,,,
10523,workspaces,9,tasks,54,doneAt,,,,,2022-06-25T23:44:12.114Z,,,,,
10524,workspaces,9,tasks,54,rewards,0,id,,,a096a6ef-221b-4afe-97df-1be5e1f9e470,,,,,
10525,workspaces,9,tasks,54,rewards,0,amount,,,1125000000,,,,,
10526,workspaces,9,tasks,54,rewards,0,peggedToUsd,,,FALSE,,,,,
10527,workspaces,9,tasks,54,rewards,0,token,type,,ERC20,,,,,
10528,workspaces,9,tasks,54,rewards,0,token,name,,USD Coin,,,,,
10529,workspaces,9,tasks,54,rewards,0,token,symbol,,USDC,,,,,
10530,workspaces,9,tasks,54,rewards,0,token,network,name,Polygon Mainnet,,,,,
10531,workspaces,9,tasks,54,rewards,0,token,network,slug,polygon-mainnet,,,,,
10532,workspaces,9,tasks,54,rewards,0,payments,0,createdAt,2022-07-12T08:43:43.614Z,,,,,
10533,workspaces,9,tasks,54,rewards,0,payments,0,user,71adf0c8-8266-43f3-b0f9-ed0617d26a7c,,,,,
10534,workspaces,9,tasks,54,rewards,0,payments,0,user,blockchainlore,,,,,
10535,workspaces,9,tasks,54,rewards,0,payments,0,user,2022-05-11T09:59:10.287Z,,,,,
10536,workspaces,9,tasks,54,rewards,0,payments,0,user,discord,,,,,
10537,workspaces,9,tasks,54,rewards,0,payments,0,user,8.66E+17,,,,,
10538,workspaces,9,tasks,54,rewards,0,payments,0,user,metamask,,,,,
10539,workspaces,9,tasks,54,rewards,0,payments,0,user,0x46DCeaf588C5a1A1759935dc07824ffA9f9a4891,,,,,
10540,workspaces,9,tasks,54,rewards,0,payments,0,amount,1125000000,,,,,
10541,workspaces,9,tasks,54,rewards,0,payments,0,payment,CONFIRMED,,,,,
10542,workspaces,9,tasks,54,rewards,0,payments,0,payment,0x8f8a41877dac0011196e1a679ee537f39ed17f61acbb93fbd5c44bd4bdb50de5,,,,,
10543,workspaces,9,tasks,54,rewards,0,payments,0,payment,0x0aaf4a4820eababf01fef47e74008a03cea08ae63308c2adcd370bcbbeca8a42,,,,,
10544,workspaces,9,tasks,54,owners,0,id,,,6179a974-c167-4622-986e-bd71293591fe,,,,,
10545,workspaces,9,tasks,54,owners,0,username,,,lee0007,,,,,
10546,workspaces,9,tasks,54,owners,0,createdAt,,,2022-05-11T02:01:01.805Z,,,,,
10547,workspaces,9,tasks,54,owners,0,threepids,0,source,metamask,,,,,
10548,workspaces,9,tasks,54,owners,0,threepids,0,threepid,0x3E31155a1c17c9F85e74828447aec412090a4622,,,,,
10549,workspaces,9,tasks,54,owners,0,threepids,1,source,discord,,,,,
10550,workspaces,9,tasks,54,owners,0,threepids,1,threepid,8.43E+17,,,,,
10551,workspaces,9,tasks,54,assignees,0,id,,,71adf0c8-8266-43f3-b0f9-ed0617d26a7c,,,,,
10552,workspaces,9,tasks,54,assignees,0,username,,,blockchainlore,,,,,
10553,workspaces,9,tasks,54,assignees,0,createdAt,,,2022-05-11T09:59:10.287Z,,,,,
10554,workspaces,9,tasks,54,assignees,0,threepids,0,source,discord,,,,,
10555,workspaces,9,tasks,54,assignees,0,threepids,0,threepid,8.66E+17,,,,,
10556,workspaces,9,tasks,54,assignees,0,threepids,1,source,metamask,,,,,
10557,workspaces,9,tasks,54,assignees,0,threepids,1,threepid,0x46DCeaf588C5a1A1759935dc07824ffA9f9a4891,,,,,
10558,workspaces,9,tasks,55,id,,,,,ec229cf1-fa06-43e0-a80c-d4a8754b1aa7,,,,,
10559,workspaces,9,tasks,55,name,,,,,AUG S2 Governance Library Curator,,,,,
10560,workspaces,9,tasks,55,status,,,,,DONE,,,,,
10561,workspaces,9,tasks,55,priority,,,,,MEDIUM,,,,,
10562,workspaces,9,tasks,55,tags,0,label,,,assigned ,,,,,
10563,workspaces,9,tasks,55,tags,1,label,,,dGov,,,,,
10564,workspaces,9,tasks,55,createdAt,,,,,2022-06-21T05:40:48.330Z,,,,,
10565,workspaces,9,tasks,55,updatedAt,,,,,2022-08-12T06:22:23.017Z,,,,,
10566,workspaces,9,tasks,55,doneAt,,,,,2022-08-10T22:29:30.628Z,,,,,
10567,workspaces,9,tasks,55,rewards,0,id,,,7fde5a6b-12a3-4606-bbf3-0bb14a5d12db,,,,,
10568,workspaces,9,tasks,55,rewards,0,amount,,,315000000,,,,,
10569,workspaces,9,tasks,55,rewards,0,peggedToUsd,,,FALSE,,,,,
10570,workspaces,9,tasks,55,rewards,0,token,type,,ERC20,,,,,
10571,workspaces,9,tasks,55,rewards,0,token,name,,USD Coin,,,,,
10572,workspaces,9,tasks,55,rewards,0,token,symbol,,USDC,,,,,
10573,workspaces,9,tasks,55,rewards,0,token,network,name,Ethereum Mainnet,,,,,
10574,workspaces,9,tasks,55,rewards,0,token,network,slug,ethereum-mainnet,,,,,
10575,workspaces,9,tasks,55,rewards,1,id,,,4251fa50-0b6c-43e2-8a1b-baa5fa638511,,,,,
10576,workspaces,9,tasks,55,rewards,1,amount,,,35000000,,,,,
10577,workspaces,9,tasks,55,rewards,1,peggedToUsd,,,TRUE,,,,,
10578,workspaces,9,tasks,55,rewards,1,token,type,,ERC20,,,,,
10579,workspaces,9,tasks,55,rewards,1,token,name,,Aragon,,,,,
10580,workspaces,9,tasks,55,rewards,1,token,symbol,,ANT,,,,,
10581,workspaces,9,tasks,55,rewards,1,token,network,name,Ethereum Mainnet,,,,,
10582,workspaces,9,tasks,55,rewards,1,token,network,slug,ethereum-mainnet,,,,,
10583,workspaces,9,tasks,55,owners,0,id,,,6179a974-c167-4622-986e-bd71293591fe,,,,,
10584,workspaces,9,tasks,55,owners,0,username,,,lee0007,,,,,
10585,workspaces,9,tasks,55,owners,0,createdAt,,,2022-05-11T02:01:01.805Z,,,,,
10586,workspaces,9,tasks,55,owners,0,threepids,0,source,metamask,,,,,
10587,workspaces,9,tasks,55,owners,0,threepids,0,threepid,0x3E31155a1c17c9F85e74828447aec412090a4622,,,,,
10588,workspaces,9,tasks,55,owners,0,threepids,1,source,discord,,,,,
10589,workspaces,9,tasks,55,owners,0,threepids,1,threepid,8.43E+17,,,,,
10590,workspaces,9,tasks,55,assignees,0,id,,,af1455c2-3156-4b31-97e4-bbf89d5b5526,,,,,
10591,workspaces,9,tasks,55,assignees,0,username,,,jugaadbhatia-18562,,,,,
10592,workspaces,9,tasks,55,assignees,0,createdAt,,,2022-06-20T21:38:16.493Z,,,,,
10593,workspaces,9,tasks,55,assignees,0,threepids,0,source,discord,,,,,
10594,workspaces,9,tasks,55,assignees,0,threepids,0,threepid,8.03E+17,,,,,
10595,workspaces,9,tasks,55,assignees,0,threepids,1,source,metamask,,,,,
10596,workspaces,9,tasks,55,assignees,0,threepids,1,threepid,0x09A7A49ca1807842E06636D6B38E64C1E7cDAAC4,,,,,
10597,workspaces,9,tasks,56,id,,,,,1b6501fd-8431-47ac-b22f-195e7c1c9794,,,,,
10598,workspaces,9,tasks,56,name,,,,,AUG Knowledge Base _Library Tech,,,,,
10599,workspaces,9,tasks,56,status,,,,,IN_PROGRESS,,,,,
10600,workspaces,9,tasks,56,priority,,,,,MEDIUM,,,,,
10601,workspaces,9,tasks,56,tags,0,label,,,assigned ,,,,,
10602,workspaces,9,tasks,56,tags,1,label,,,dGov,,,,,
10603,workspaces,9,tasks,56,createdAt,,,,,2022-06-21T02:53:48.584Z,,,,,
10604,workspaces,9,tasks,56,updatedAt,,,,,2022-08-05T02:42:46.387Z,,,,,
10605,workspaces,9,tasks,56,doneAt,,,,,,,,,,
10606,workspaces,9,tasks,56,rewards,0,id,,,e605b9c1-953a-4083-a20b-84f3eab73757,,,,,
10607,workspaces,9,tasks,56,rewards,0,amount,,,315000000,,,,,
10608,workspaces,9,tasks,56,rewards,0,peggedToUsd,,,FALSE,,,,,
10609,workspaces,9,tasks,56,rewards,0,token,type,,ERC20,,,,,
10610,workspaces,9,tasks,56,rewards,0,token,name,,USD Coin,,,,,
10611,workspaces,9,tasks,56,rewards,0,token,symbol,,USDC,,,,,
10612,workspaces,9,tasks,56,rewards,0,token,network,name,Ethereum Mainnet,,,,,
10613,workspaces,9,tasks,56,rewards,0,token,network,slug,ethereum-mainnet,,,,,
10614,workspaces,9,tasks,56,rewards,1,id,,,5ee7270b-42e3-4a9b-b5e7-ad072c625547,,,,,
10615,workspaces,9,tasks,56,rewards,1,amount,,,35000000,,,,,
10616,workspaces,9,tasks,56,rewards,1,peggedToUsd,,,TRUE,,,,,
10617,workspaces,9,tasks,56,rewards,1,token,type,,ERC20,,,,,
10618,workspaces,9,tasks,56,rewards,1,token,name,,Aragon,,,,,
10619,workspaces,9,tasks,56,rewards,1,token,symbol,,ANT,,,,,
10620,workspaces,9,tasks,56,rewards,1,token,network,name,Ethereum Mainnet,,,,,
10621,workspaces,9,tasks,56,rewards,1,token,network,slug,ethereum-mainnet,,,,,
10622,workspaces,9,tasks,56,owners,0,id,,,6179a974-c167-4622-986e-bd71293591fe,,,,,
10623,workspaces,9,tasks,56,owners,0,username,,,lee0007,,,,,
10624,workspaces,9,tasks,56,owners,0,createdAt,,,2022-05-11T02:01:01.805Z,,,,,
10625,workspaces,9,tasks,56,owners,0,threepids,0,source,metamask,,,,,
